date,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,GU,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,MP,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VT,VI,VA,WA,WV,WI,WY
2020-04-20,175.0,2.0,135.0,190.0,2318.0,376.0,1853.0,207.0,134.0,744.0,828.0,3.0,4.0,64.0,1151.0,483.0,260.0,133.0,90.0,595.0,8.0,858.0,1566.0,580.0,114.0,238.0,140.0,0.0,173.0,120.0,55.0,3505.0,126.0,4867.0,271.0,42.0,0.0,1317.0,81.0,46.0,1013.0,39.0,384.0,62.0,50.0,170.0,594.0,142.0,4.0,1.0,453.0,391.0,18.0,218.0,4.0
2020-04-21,249.0,8.0,187.0,291.0,1982.0,341.0,545.0,186.0,171.0,811.0,742.0,41.0,2.0,30.0,1551.0,430.0,466.0,84.0,143.0,331.0,13.0,511.0,1556.0,1007.0,97.0,204.0,134.0,4.0,80.0,107.0,44.0,3581.0,101.0,4324.0,187.0,17.0,0.0,806.0,127.0,46.0,1379.0,-337.0,410.0,169.0,70.0,323.0,914.0,88.0,2.0,0.0,640.0,155.0,21.0,127.0,16.0
2020-04-22,283.0,6.0,208.0,130.0,1729.0,431.0,2109.0,269.0,108.0,440.0,910.0,59.0,6.0,36.0,2049.0,361.0,123.0,177.0,180.0,463.0,19.0,581.0,1745.0,1037.0,154.0,178.0,196.0,2.0,100.0,144.0,97.0,3478.0,138.0,5659.0,269.0,35.0,0.0,392.0,87.0,57.0,1379.0,0.0,341.0,153.0,103.0,364.0,820.0,150.0,5.0,0.0,636.0,196.0,10.0,224.0,5.0
2020-04-23,222.0,2.0,310.0,207.0,1961.0,384.0,631.0,108.0,155.0,1339.0,806.0,68.0,4.0,34.0,1827.0,621.0,175.0,335.0,175.0,481.0,30.0,963.0,3079.0,1280.0,221.0,259.0,184.0,3.0,364.0,127.0,82.0,4124.0,169.0,6341.0,388.0,30.0,0.0,577.0,123.0,68.0,1571.0,315.0,415.0,156.0,98.0,488.0,937.0,170.0,2.0,0.0,734.0,375.0,42.0,210.0,6.0
2020-04-24,194.0,2.0,276.0,211.0,1834.0,993.0,821.0,134.0,167.0,885.0,670.0,18.0,5.0,34.0,2723.0,652.0,520.0,216.0,231.0,401.0,28.0,888.0,4946.0,1375.0,243.0,281.0,304.0,2.0,284.0,190.0,50.0,2207.0,145.0,8286.0,444.0,39.0,0.0,475.0,103.0,50.0,1964.0,46.0,443.0,153.0,84.0,449.0,944.0,161.0,2.0,1.0,596.0,216.0,29.0,306.0,20.0
2020-04-25,187.0,0.0,235.0,99.0,1222.0,712.0,661.0,134.0,171.0,306.0,650.0,0.0,2.0,17.0,2119.0,719.0,650.0,249.0,126.0,372.0,25.0,1151.0,2379.0,674.0,261.0,284.0,201.0,1.0,424.0,141.0,73.0,3327.0,138.0,10683.0,496.0,55.0,0.0,418.0,73.0,76.0,1328.0,31.0,430.0,183.0,107.0,300.0,844.0,168.0,16.0,2.0,770.0,368.0,15.0,331.0,4.0
2020-04-26,208.0,2.0,246.0,92.0,1101.0,473.0,687.0,458.0,142.0,689.0,234.0,0.0,2.0,10.0,2126.0,620.0,381.0,107.0,169.0,261.0,25.0,820.0,1590.0,701.0,156.0,193.0,171.0,3.0,228.0,99.0,71.0,3515.0,66.0,6013.0,282.0,64.0,0.0,376.0,60.0,58.0,1083.0,64.0,310.0,237.0,66.0,517.0,715.0,173.0,8.0,2.0,604.0,179.0,29.0,224.0,25.0
2020-04-27,118.0,4.0,190.0,68.0,1517.0,364.0,728.0,128.0,51.0,610.0,770.0,116.0,1.0,20.0,1980.0,950.0,378.0,209.0,72.0,279.0,8.0,910.0,1524.0,454.0,214.0,183.0,174.0,1.0,361.0,70.0,74.0,2150.0,97.0,4077.0,205.0,75.0,0.0,362.0,27.0,43.0,1019.0,17.0,269.0,123.0,33.0,304.0,754.0,113.0,4.0,0.0,565.0,214.0,24.0,178.0,18.0
2020-04-28,211.0,6.0,232.0,58.0,1362.0,435.0,315.0,413.0,102.0,708.0,378.0,1.0,2.0,35.0,2219.0,646.0,508.0,194.0,229.0,218.0,17.0,626.0,1840.0,1012.0,365.0,248.0,135.0,2.0,126.0,104.0,72.0,2668.0,150.0,3285.0,533.0,49.0,0.0,444.0,130.0,31.0,1595.0,12.0,218.0,122.0,68.0,235.0,905.0,107.0,7.0,3.0,804.0,207.0,18.0,225.0,16.0
2020-04-29,175.0,4.0,254.0,80.0,2334.0,441.0,455.0,80.0,112.0,347.0,693.0,0.0,3.0,32.0,2253.0,626.0,467.0,210.0,163.0,374.0,16.0,742.0,1963.0,974.0,463.0,227.0,120.0,0.0,263.0,122.0,44.0,2408.0,238.0,4718.0,379.0,42.0,0.0,534.0,63.0,61.0,868.0,65.0,321.0,146.0,61.0,281.0,971.0,156.0,0.0,4.0,623.0,325.0,14.0,232.0,8.0
2020-04-30,143.0,0.0,446.0,74.0,1566.0,527.0,933.0,79.0,217.0,498.0,1131.0,1.0,4.0,32.0,2563.0,690.0,302.0,494.0,170.0,341.0,39.0,883.0,1940.0,905.0,492.0,246.0,137.0,1.0,456.0,119.0,92.0,2388.0,198.0,4702.0,560.0,34.0,0.0,724.0,145.0,64.0,2033.0,72.0,374.0,214.0,75.0,251.0,1233.0,173.0,4.0,0.0,885.0,324.0,16.0,352.0,15.0
2020-05-01,226.0,9.0,314.0,29.0,1848.0,454.0,1064.0,184.0,335.0,1037.0,1005.0,0.0,1.0,19.0,3137.0,842.0,738.0,205.0,171.0,710.0,28.0,1741.0,2106.0,1000.0,594.0,397.0,277.0,0.0,506.0,196.0,164.0,2538.0,102.0,3879.0,415.0,40.0,0.0,716.0,130.0,69.0,1540.0,36.0,341.0,163.0,75.0,1275.0,1270.0,157.0,13.0,0.0,1055.0,320.0,26.0,466.0,7.0
2020-05-02,317.0,1.0,402.0,62.0,1435.0,457.0,523.0,120.0,139.0,735.0,832.0,2.0,1.0,26.0,2450.0,688.0,758.0,353.0,2.0,429.0,29.0,1002.0,1952.0,843.0,498.0,229.0,314.0,2.0,494.0,141.0,119.0,2527.0,219.0,4559.0,592.0,46.0,0.0,592.0,103.0,56.0,1307.0,182.0,327.0,231.0,62.0,595.0,1091.0,152.0,7.0,0.0,830.0,249.0,33.0,346.0,13.0
2020-05-03,277.0,3.0,276.0,59.0,1319.0,409.0,0.0,170.0,219.0,615.0,350.0,1.0,0.0,-2.0,2994.0,638.0,528.0,314.0,342.0,200.0,33.0,993.0,1824.0,612.0,435.0,109.0,300.0,0.0,354.0,83.0,89.0,3027.0,118.0,3699.0,154.0,38.0,0.0,579.0,121.0,45.0,1008.0,51.0,188.0,137.0,43.0,495.0,866.0,194.0,11.0,0.0,940.0,560.0,11.0,304.0,7.0
2020-05-04,224.0,2.0,279.0,38.0,1261.0,272.0,686.0,80.0,154.0,819.0,732.0,0.0,1.0,47.0,2341.0,588.0,534.0,208.0,147.0,363.0,20.0,948.0,1000.0,193.0,571.0,327.0,322.0,2.0,437.0,154.0,70.0,1525.0,180.0,2524.0,203.0,34.0,0.0,560.0,72.0,79.0,913.0,69.0,175.0,131.0,37.0,412.0,835.0,151.0,5.0,0.0,821.0,104.0,29.0,273.0,10.0
2020-05-05,325.0,1.0,386.0,56.0,2515.0,457.0,648.0,83.0,152.0,542.0,526.0,0.0,3.0,21.0,2049.0,568.0,408.0,242.0,452.0,323.0,21.0,708.0,1184.0,395.0,617.0,330.0,143.0,0.0,319.0,38.0,48.0,2324.0,107.0,2302.0,412.0,41.0,0.0,495.0,83.0,80.0,975.0,49.0,281.0,84.0,53.0,272.0,1152.0,123.0,5.0,0.0,764.0,187.0,18.0,334.0,8.0
2020-05-06,254.0,1.0,402.0,86.0,1939.0,464.0,374.0,407.0,139.0,563.0,848.0,0.0,1.0,31.0,2275.0,863.0,293.0,266.0,124.0,403.0,28.0,1046.0,1754.0,688.0,728.0,217.0,245.0,0.0,329.0,79.0,105.0,1297.0,153.0,2746.0,500.0,57.0,1.0,607.0,74.0,77.0,1022.0,44.0,272.0,95.0,59.0,182.0,1155.0,156.0,1.0,0.0,0.0,639.0,34.0,356.0,27.0
2020-05-07,355.0,3.0,238.0,83.0,1694.0,544.0,789.0,161.0,193.0,826.0,800.0,0.0,3.0,20.0,2638.0,656.0,655.0,347.0,227.0,253.0,76.0,1213.0,1696.0,564.0,785.0,262.0,245.0,0.0,419.0,114.0,102.0,1745.0,202.0,3526.0,648.0,48.0,0.0,555.0,129.0,73.0,1160.0,63.0,325.0,206.0,126.0,371.0,1241.0,119.0,8.0,2.0,1314.0,314.0,21.0,317.0,4.0
2020-05-08,339.0,3.0,581.0,53.0,2135.0,455.0,627.0,144.0,245.0,371.0,565.0,2.0,0.0,27.0,2886.0,678.0,398.0,511.0,125.0,203.0,44.0,1116.0,1612.0,676.0,723.0,404.0,164.0,2.0,640.0,84.0,104.0,1819.0,181.0,2873.0,448.0,54.0,0.0,887.0,94.0,79.0,1352.0,125.0,249.0,225.0,239.0,168.0,1261.0,195.0,3.0,1.0,772.0,290.0,26.0,381.0,9.0
2020-05-09,283.0,1.0,434.0,0.0,2208.0,548.0,573.0,194.0,203.0,802.0,392.0,0.0,1.0,25.0,2320.0,619.0,214.0,172.0,171.0,562.0,34.0,1046.0,1410.0,416.0,702.0,288.0,164.0,0.0,403.0,104.0,64.0,1631.0,105.0,2715.0,508.0,39.0,1.0,679.0,66.0,92.0,1160.0,17.0,210.0,164.0,249.0,399.0,906.0,184.0,2.0,0.0,854.0,152.0,24.0,349.0,9.0
2020-05-10,221.0,1.0,159.0,265.0,1227.0,328.0,570.0,170.0,170.0,595.0,786.0,0.0,1.0,2.0,1654.0,394.0,288.0,122.0,17.0,183.0,28.0,1055.0,1050.0,381.0,481.0,123.0,169.0,0.0,95.0,74.0,60.0,1447.0,85.0,2138.0,396.0,27.0,0.0,389.0,99.0,68.0,1376.0,25.0,285.0,122.0,124.0,385.0,1188.0,148.0,5.0,0.0,885.0,152.0,15.0,280.0,9.0
2020-05-11,275.0,2.0,261.0,31.0,1463.0,198.0,211.0,118.0,117.0,386.0,181.0,0.0,2.0,29.0,1461.0,501.0,414.0,116.0,224.0,208.0,26.0,790.0,669.0,410.0,528.0,173.0,119.0,1.0,247.0,32.0,89.0,1413.0,206.0,1610.0,286.0,27.0,3.0,699.0,24.0,58.0,520.0,58.0,176.0,139.0,97.0,363.0,951.0,113.0,0.0,0.0,989.0,391.0,7.0,202.0,7.0
2020-05-12,300.0,3.0,356.0,121.0,1636.0,310.0,568.0,176.0,96.0,941.0,863.0,1.0,1.0,33.0,4045.0,542.0,539.0,191.0,293.0,235.0,15.0,691.0,870.0,420.0,695.0,234.0,99.0,2.0,157.0,159.0,79.0,798.0,143.0,1438.0,333.0,53.0,0.0,472.0,118.0,73.0,850.0,43.0,164.0,135.0,49.0,354.0,1360.0,90.0,1.0,0.0,730.0,210.0,9.0,200.0,6.0
2020-05-13,236.0,0.0,440.0,72.0,2068.0,339.0,522.0,211.0,99.0,479.0,555.0,0.0,3.0,31.0,1706.0,368.0,377.0,200.0,99.0,612.0,38.0,753.0,1165.0,361.0,423.0,182.0,245.0,1.0,340.0,171.0,60.0,817.0,152.0,2123.0,448.0,76.0,0.0,470.0,121.0,57.0,787.0,30.0,221.0,103.0,69.0,484.0,1474.0,170.0,2.0,0.0,946.0,110.0,26.0,290.0,13.0
2020-05-14,401.0,4.0,498.0,130.0,1729.0,371.0,609.0,271.0,152.0,808.0,556.0,0.0,0.0,27.0,3207.0,583.0,386.0,116.0,295.0,827.0,50.0,1094.0,1685.0,1182.0,527.0,393.0,121.0,0.0,339.0,122.0,83.0,1144.0,139.0,2364.0,743.0,65.0,0.0,636.0,110.0,63.0,964.0,98.0,181.0,159.0,60.0,327.0,1347.0,136.0,3.0,0.0,1067.0,369.0,30.0,378.0,13.0
2020-05-15,272.0,1.0,495.0,97.0,2068.0,394.0,621.0,150.0,135.0,928.0,820.0,2.0,1.0,37.0,2447.0,654.0,374.0,338.0,181.0,348.0,38.0,1084.0,1239.0,493.0,797.0,318.0,77.0,4.0,355.0,129.0,82.0,1201.0,159.0,2759.0,597.0,49.0,0.0,593.0,124.0,62.0,1020.0,115.0,203.0,218.0,95.0,329.0,1818.0,170.0,1.0,0.0,859.0,270.0,13.0,588.0,15.0
2020-05-16,301.0,4.0,462.0,115.0,1918.0,397.0,618.0,174.0,171.0,673.0,413.0,0.0,1.0,30.0,2141.0,638.0,279.0,53.0,195.0,280.0,45.0,978.0,1512.0,434.0,729.0,322.0,227.0,2.0,454.0,77.0,92.0,1184.0,185.0,2185.0,819.0,87.0,2.0,520.0,151.0,71.0,1050.0,47.0,215.0,254.0,72.0,287.0,879.0,138.0,1.0,0.0,1011.0,205.0,22.0,514.0,25.0
2020-05-17,97.0,4.0,306.0,181.0,1433.0,305.0,716.0,123.0,81.0,777.0,299.0,0.0,1.0,2.0,1691.0,500.0,323.0,7.0,20.0,315.0,39.0,837.0,1077.0,638.0,708.0,173.0,275.0,0.0,128.0,125.0,40.0,1245.0,91.0,1901.0,528.0,52.0,0.0,449.0,73.0,11.0,517.0,57.0,240.0,155.0,28.0,187.0,962.0,170.0,6.0,0.0,705.0,178.0,22.0,203.0,13.0
2020-05-18,315.0,3.0,233.0,54.0,1577.0,265.0,697.0,199.0,147.0,854.0,680.0,0.0,0.0,34.0,2418.0,478.0,304.0,373.0,248.0,334.0,26.0,962.0,1042.0,799.0,695.0,136.0,156.0,2.0,277.0,124.0,56.0,1705.0,158.0,1241.0,584.0,31.0,0.0,530.0,88.0,64.0,931.0,64.0,121.0,126.0,40.0,376.0,960.0,146.0,0.0,0.0,752.0,242.0,10.0,158.0,12.0
2020-05-19,290.0,0.0,396.0,110.0,2038.0,280.0,314.0,168.0,164.0,502.0,580.0,0.0,1.0,21.0,1520.0,505.0,341.0,49.0,164.0,329.0,28.0,1782.0,873.0,484.0,666.0,272.0,144.0,1.0,221.0,110.0,69.0,974.0,96.0,1479.0,641.0,63.0,0.0,498.0,91.0,39.0,728.0,95.0,156.0,114.0,58.0,534.0,1292.0,146.0,4.0,0.0,1005.0,232.0,12.0,288.0,10.0
2020-05-20,676.0,3.0,331.0,80.0,2144.0,315.0,587.0,157.0,117.0,527.0,948.0,11.0,2.0,30.0,2415.0,584.0,572.0,173.0,131.0,278.0,78.0,778.0,1045.0,651.0,641.0,263.0,141.0,7.0,273.0,132.0,147.0,1386.0,146.0,1478.0,459.0,101.0,0.0,484.0,43.0,75.0,747.0,61.0,405.0,119.0,92.0,233.0,1289.0,187.0,0.0,0.0,763.0,122.0,53.0,579.0,11.0
2020-05-21,362.0,0.0,418.0,455.0,2363.0,392.0,191.0,192.0,237.0,1204.0,807.0,0.0,4.0,28.0,2282.0,687.0,302.0,110.0,139.0,1188.0,58.0,1203.0,1114.0,480.0,530.0,255.0,147.0,1.0,304.0,103.0,67.0,1073.0,134.0,2078.0,713.0,134.0,1.0,731.0,148.0,16.0,1101.0,47.0,215.0,204.0,0.0,436.0,1072.0,159.0,6.0,0.0,1229.0,170.0,36.0,393.0,14.0
2020-05-22,256.0,2.0,293.0,154.0,2313.0,295.0,432.0,143.0,105.0,776.0,765.0,0.0,-5.0,61.0,2715.0,492.0,340.0,297.0,213.0,421.0,71.0,894.0,805.0,397.0,805.0,402.0,140.0,0.0,238.0,127.0,79.0,1247.0,153.0,1678.0,727.0,88.0,0.0,627.0,169.0,47.0,1053.0,117.0,165.0,259.0,179.0,394.0,928.0,181.0,2.0,0.0,813.0,246.0,102.0,596.0,2.0
2020-05-23,479.0,5.0,432.0,163.0,2014.0,476.0,382.0,161.0,73.0,676.0,674.0,0.0,1.0,31.0,2390.0,509.0,388.0,51.0,124.0,117.0,65.0,1069.0,773.0,439.0,840.0,381.0,125.0,0.0,327.0,238.0,75.0,385.0,170.0,1754.0,1070.0,48.0,0.0,613.0,111.0,24.0,797.0,70.0,216.0,257.0,112.0,401.0,1082.0,203.0,2.0,0.0,799.0,214.0,24.0,428.0,10.0
2020-05-24,329.0,0.0,299.0,147.0,1928.0,208.0,446.0,119.0,144.0,740.0,581.0,1.0,0.0,24.0,2441.0,477.0,536.0,16.0,30.0,128.0,42.0,1311.0,1013.0,312.0,728.0,247.0,192.0,0.0,145.0,117.0,60.0,1050.0,148.0,1601.0,500.0,53.0,0.0,503.0,77.0,39.0,554.0,89.0,113.0,201.0,95.0,351.0,599.0,132.0,2.0,0.0,495.0,249.0,42.0,377.0,0.0
2020-05-25,508.0,3.0,222.0,107.0,2274.0,116.0,405.0,156.0,115.0,879.0,425.0,0.0,0.0,14.0,1707.0,338.0,194.0,137.0,57.0,623.0,19.0,835.0,596.0,200.0,742.0,206.0,182.0,0.0,221.0,73.0,48.0,938.0,83.0,1279.0,766.0,39.0,0.0,566.0,53.0,22.0,700.0,71.0,0.0,82.0,23.0,417.0,440.0,129.0,6.0,0.0,1483.0,276.0,11.0,284.0,30.0
2020-05-26,664.0,4.0,222.0,151.0,2907.0,297.0,430.0,101.0,109.0,509.0,652.0,4.0,0.0,35.0,1238.0,367.0,371.0,80.0,276.0,336.0,35.0,536.0,422.0,224.0,645.0,273.0,141.0,0.0,264.0,100.0,34.0,672.0,104.0,1044.0,191.0,-35.0,0.0,529.0,47.0,19.0,517.0,64.0,145.0,238.0,67.0,427.0,1083.0,101.0,5.0,0.0,1615.0,273.0,72.0,284.0,7.0
2020-05-27,382.0,1.0,479.0,97.0,1949.0,222.0,-15.0,30.0,72.0,379.0,647.0,1.0,1.0,32.0,1126.0,386.0,447.0,101.0,138.0,442.0,28.0,752.0,527.0,504.0,505.0,313.0,187.0,2.0,357.0,91.0,55.0,864.0,122.0,1132.0,599.0,20.0,0.0,433.0,92.0,73.0,773.0,73.0,143.0,207.0,57.0,400.0,1532.0,88.0,4.0,0.0,907.0,287.0,45.0,645.0,10.0
2020-05-28,498.0,13.0,501.0,261.0,2198.0,341.0,271.0,75.0,86.0,651.0,650.0,1.0,3.0,39.0,1516.0,643.0,226.0,60.0,197.0,213.0,52.0,1292.0,675.0,400.0,483.0,328.0,191.0,4.0,285.0,97.0,103.0,1187.0,112.0,1758.0,829.0,42.0,0.0,476.0,41.0,46.0,666.0,89.0,141.0,165.0,83.0,403.0,1715.0,243.0,3.0,0.0,1152.0,266.0,36.0,690.0,16.0
2020-05-29,501.0,6.0,702.0,239.0,2972.0,486.0,203.0,65.0,46.0,1212.0,525.0,0.0,2.0,34.0,1666.0,514.0,347.0,313.0,178.0,0.0,37.0,1297.0,617.0,645.0,584.0,418.0,134.0,8.0,394.0,128.0,103.0,1029.0,129.0,1549.0,1119.0,39.0,0.0,651.0,68.0,46.0,761.0,161.0,141.0,343.0,73.0,436.0,1253.0,329.0,1.0,0.0,1132.0,286.0,37.0,574.0,15.0
2020-05-30,328.0,5.0,790.0,236.0,3057.0,482.0,260.0,186.0,179.0,927.0,448.0,0.0,2.0,36.0,1496.0,665.0,317.0,21.0,199.0,775.0,56.0,1031.0,789.0,259.0,659.0,439.0,169.0,12.0,251.0,144.0,53.0,764.0,131.0,1363.0,1026.0,34.0,0.0,468.0,80.0,52.0,716.0,71.0,184.0,263.0,94.0,477.0,1323.0,269.0,2.0,1.0,1078.0,241.0,17.0,465.0,7.0
2020-05-31,593.0,28.0,681.0,240.0,3014.0,280.0,179.0,76.0,84.0,739.0,715.0,3.0,1.0,15.0,1298.0,365.0,285.0,31.0,50.0,339.0,43.0,794.0,664.0,507.0,660.0,272.0,179.0,10.0,196.0,109.0,106.0,837.0,65.0,1104.0,925.0,23.0,0.0,479.0,88.0,58.0,429.0,58.0,109.0,467.0,33.0,156.0,1578.0,278.0,4.0,0.0,996.0,196.0,21.0,169.0,5.0
2020-06-01,582.0,7.0,187.0,190.0,2529.0,199.0,539.0,107.0,56.0,667.0,706.0,0.0,0.0,53.0,1078.0,255.0,168.0,225.0,213.0,431.0,24.0,579.0,3840.0,1080.0,358.0,251.0,226.0,4.0,244.0,73.0,34.0,473.0,111.0,945.0,682.0,48.0,0.0,471.0,67.0,60.0,516.0,97.0,63.0,287.0,41.0,410.0,1107.0,197.0,2.0,0.0,791.0,458.0,18.0,141.0,7.0
2020-06-02,237.0,21.0,1127.0,375.0,2438.0,211.0,239.0,80.0,29.0,617.0,306.0,2.0,1.0,27.0,1578.0,445.0,228.0,40.0,137.0,405.0,28.0,796.0,358.0,245.0,300.0,268.0,299.0,4.0,266.0,157.0,64.0,627.0,224.0,1361.0,684.0,21.0,1.0,366.0,119.0,35.0,581.0,62.0,121.0,267.0,32.0,1256.0,1885.0,211.0,5.0,0.0,841.0,336.0,28.0,398.0,2.0
2020-06-03,80.0,19.0,995.0,249.0,2326.0,272.0,112.0,27.0,130.0,1317.0,648.0,0.0,0.0,55.0,1035.0,480.0,359.0,138.0,198.0,387.0,41.0,786.0,429.0,310.0,363.0,302.0,198.0,2.0,255.0,92.0,46.0,523.0,116.0,1043.0,961.0,33.0,1.0,442.0,113.0,61.0,556.0,88.0,107.0,236.0,95.0,526.0,1580.0,321.0,2.0,1.0,666.0,168.0,21.0,673.0,3.0
2020-06-04,221.0,26.0,573.0,358.0,2510.0,300.0,148.0,34.0,104.0,1419.0,817.0,2.0,1.0,64.0,870.0,396.0,567.0,51.0,296.0,429.0,28.0,873.0,471.0,225.0,403.0,238.0,266.0,12.0,251.0,168.0,81.0,462.0,213.0,1053.0,1263.0,27.0,2.0,490.0,102.0,76.0,557.0,485.0,106.0,354.0,86.0,350.0,1784.0,300.0,36.0,0.0,951.0,223.0,25.0,463.0,6.0
2020-06-05,315.0,23.0,1551.0,226.0,3593.0,255.0,221.0,27.0,79.0,1305.0,752.0,0.0,9.0,57.0,1168.0,494.0,389.0,161.0,270.0,427.0,36.0,917.0,494.0,4529.0,707.0,209.0,229.0,2.0,262.0,188.0,77.0,806.0,319.0,1042.0,1141.0,39.0,0.0,476.0,97.0,110.0,480.0,112.0,116.0,448.0,30.0,425.0,1993.0,486.0,1.0,0.0,676.0,547.0,17.0,364.0,12.0
2020-06-06,656.0,14.0,1148.0,450.0,2637.0,233.0,358.0,72.0,70.0,1270.0,663.0,0.0,8.0,28.0,934.0,429.0,195.0,24.0,308.0,497.0,42.0,692.0,575.0,452.0,521.0,265.0,144.0,1.0,164.0,188.0,66.0,557.0,128.0,1083.0,1392.0,71.0,0.0,353.0,56.0,87.0,599.0,295.0,0.0,463.0,90.0,560.0,1754.0,522.0,19.0,0.0,865.0,221.0,17.0,274.0,6.0
2020-06-07,457.0,9.0,1407.0,325.0,2850.0,153.0,150.0,97.0,63.0,1180.0,428.0,0.0,2.0,14.0,819.0,400.0,267.0,32.0,34.0,330.0,46.0,494.0,304.0,419.0,385.0,236.0,326.0,5.0,91.0,179.0,24.0,271.0,140.0,777.0,854.0,45.0,1.0,365.0,91.0,137.0,494.0,70.0,0.0,370.0,71.0,452.0,871.0,218.0,17.0,0.0,1284.0,297.0,8.0,249.0,8.0
2020-06-08,425.0,19.0,837.0,314.0,2290.0,182.0,124.0,30.0,57.0,966.0,624.0,1.0,1.0,44.0,1473.0,225.0,317.0,175.0,308.0,236.0,18.0,431.0,190.0,296.0,338.0,498.0,174.0,3.0,118.0,142.0,36.0,333.0,122.0,712.0,918.0,19.0,1.0,361.0,55.0,118.0,431.0,61.0,201.0,514.0,33.0,406.0,1378.0,294.0,12.0,0.0,570.0,529.0,17.0,217.0,13.0
2020-06-09,497.0,13.0,635.0,340.0,2958.0,164.0,87.0,48.0,85.0,1096.0,774.0,0.0,6.0,29.0,778.0,432.0,160.0,62.0,190.0,562.0,18.0,519.0,263.0,279.0,299.0,341.0,237.0,6.0,136.0,231.0,53.0,299.0,43.0,690.0,812.0,21.0,2.0,325.0,158.0,100.0,532.0,139.0,49.0,428.0,52.0,648.0,1945.0,261.0,9.0,1.0,487.0,203.0,18.0,275.0,10.0
2020-06-10,567.0,22.0,1585.0,288.0,2894.0,151.0,168.0,36.0,63.0,1371.0,696.0,0.0,3.0,36.0,568.0,312.0,462.0,145.0,138.0,418.0,31.0,571.0,267.0,187.0,366.0,374.0,266.0,7.0,137.0,170.0,46.0,550.0,145.0,664.0,912.0,40.0,0.0,413.0,116.0,72.0,446.0,144.0,65.0,531.0,81.0,514.0,2500.0,343.0,11.0,0.0,439.0,144.0,14.0,2353.0,10.0
2020-06-11,856.0,24.0,1544.0,448.0,3570.0,148.0,114.0,50.0,52.0,1698.0,867.0,3.0,7.0,41.0,842.0,417.0,370.0,53.0,99.0,442.0,30.0,709.0,511.0,250.0,447.0,0.0,262.0,2.0,290.0,248.0,31.0,470.0,118.0,724.0,1430.0,39.0,0.0,429.0,146.0,153.0,534.0,23.0,106.0,682.0,61.0,387.0,2001.0,384.0,15.0,0.0,470.0,232.0,24.0,320.0,29.0
2020-06-12,865.0,22.0,1642.0,731.0,3576.0,175.0,228.0,67.0,65.0,1902.0,869.0,1.0,14.0,51.0,758.0,400.0,352.0,168.0,224.0,523.0,54.0,439.0,392.0,254.0,479.0,608.0,187.0,10.0,198.0,240.0,42.0,348.0,158.0,821.0,1732.0,36.0,0.0,420.0,222.0,136.0,634.0,184.0,85.0,729.0,77.0,452.0,2259.0,315.0,9.0,0.0,564.0,404.0,32.0,322.0,18.0
2020-06-13,891.0,34.0,1606.0,548.0,3149.0,195.0,305.0,56.0,55.0,2581.0,977.0,1.0,17.0,45.0,628.0,421.0,337.0,43.0,253.0,1288.0,36.0,673.0,336.0,143.0,377.0,257.0,216.0,15.0,121.0,288.0,48.0,441.0,95.0,912.0,1444.0,42.0,0.0,424.0,225.0,155.0,410.0,154.0,0.0,785.0,91.0,398.0,2089.0,380.0,6.0,0.0,658.0,344.0,25.0,293.0,23.0
2020-06-14,1014.0,12.0,1180.0,406.0,2519.0,113.0,94.0,35.0,58.0,2016.0,696.0,0.0,5.0,14.0,602.0,366.0,167.0,52.0,47.0,336.0,36.0,393.0,208.0,222.0,299.0,168.0,57.0,13.0,101.0,207.0,19.0,276.0,102.0,694.0,1288.0,22.0,0.0,300.0,158.0,101.0,313.0,121.0,0.0,841.0,65.0,558.0,1422.0,252.0,2.0,1.0,637.0,215.0,16.0,281.0,10.0
2020-06-15,657.0,4.0,1052.0,416.0,2709.0,169.0,147.0,76.0,32.0,1758.0,631.0,1.0,8.0,59.0,528.0,521.0,151.0,269.0,211.0,552.0,17.0,325.0,87.0,56.0,222.0,283.0,328.0,8.0,125.0,117.0,27.0,222.0,122.0,623.0,1058.0,21.0,0.0,428.0,186.0,187.0,386.0,79.0,146.0,585.0,30.0,771.0,2184.0,444.0,3.0,0.0,380.0,442.0,32.0,223.0,19.0
2020-06-16,640.0,13.0,2293.0,274.0,3469.0,143.0,114.0,63.0,19.0,2783.0,797.0,0.0,4.0,71.0,619.0,358.0,153.0,53.0,36.0,534.0,9.0,351.0,195.0,164.0,189.0,353.0,218.0,5.0,171.0,357.0,19.0,323.0,88.0,630.0,848.0,23.0,0.0,434.0,228.0,280.0,390.0,61.0,71.0,614.0,38.0,678.0,4247.0,320.0,0.0,0.0,445.0,372.0,19.0,299.0,10.0
2020-06-17,400.0,25.0,1861.0,415.0,4250.0,231.0,80.0,41.0,29.0,2610.0,915.0,2.0,4.0,91.0,550.0,256.0,353.0,232.0,291.0,928.0,17.0,561.0,266.0,228.0,415.0,489.0,221.0,16.0,195.0,179.0,72.0,277.0,132.0,561.0,1037.0,43.0,0.0,412.0,258.0,124.0,310.0,52.0,49.0,561.0,84.0,489.0,3493.0,387.0,0.0,0.0,444.0,321.0,35.0,338.0,25.0
